respondent_id,brand,price_per_month,beans,delivery,rating
R0265,Casa Verde,$14,Single origin,Every two weeks,7
R0265,Nordic Roast,$14,Single origin,Every two weeks,9
R0265,Nordic Roast,$19,House blend,Every two weeks,5
R0265,Arabica Hills,$14,House blend,Every two weeks,8
R0265,Casa Verde,$19,Single origin,Monthly,3
R0265,Casa Verde,$19,House blend,Weekly,3
R0265,Nordic Roast,$14,Single origin,Weekly,8
R0265,Nordic Roast,$14,House blend,Weekly,7
R0265,Casa Verde,$19,House blend,Monthly,3
R0265,Arabica Hills,$24,Single origin,Weekly,5
R0265,Casa Verde,$14,Single origin,Weekly,5
R0265,Casa Verde,$14,House blend,Monthly,4
R0265,Casa Verde,$14,House blend,Weekly,2
R0265,Casa Verde,$24,Single origin,Weekly,5
R0266,Casa Verde,$14,Single origin,Every two weeks,6
R0266,Casa Verde,$14,House blend,Weekly,6
R0266,Arabica Hills,$24,House blend,Monthly,3
R0266,Nordic Roast,$24,Single origin,Monthly,3
R0266,Casa Verde,$24,House blend,Monthly,1
R0266,Nordic Roast,$14,Single origin,Weekly,10
R0266,Arabica Hills,$24,Single origin,Weekly,7
R0266,Casa Verde,$24,Single origin,Monthly,1
R0266,Nordic Roast,$24,House blend,Weekly,6
R0266,Arabica Hills,$19,Single origin,Weekly,8
R0266,Nordic Roast,$14,Single origin,Monthly,7
R0266,Nordic Roast,$19,House blend,Monthly,10
R0266,Casa Verde,$19,House blend,Every two weeks,6
R0266,Arabica Hills,$19,Single origin,Monthly,7
R0267,Casa Verde,$19,House blend,Weekly,4
R0267,Arabica Hills,$14,Single origin,Monthly,7
R0267,Nordic Roast,$19,House blend,Monthly,5
R0267,Arabica Hills,$19,Single origin,Monthly,5
R0267,Nordic Roast,$24,House blend,Weekly,7
R0267,Nordic Roast,$14,House blend,Monthly,5
R0267,Nordic Roast,$24,Single origin,Weekly,5
R0267,Casa Verde,$19,House blend,Monthly,2
R0267,Arabica Hills,$14,Single origin,Weekly,8
R0267,Casa Verde,$24,House blend,Every two weeks,2
R0267,Arabica Hills,$14,Single origin,Every two weeks,6
R0267,Nordic Roast,$14,Single origin,Weekly,6
R0267,Nordic Roast,$14,Single origin,Every two weeks,5
R0267,Casa Verde,$14,House blend,Weekly,6
R0268,Arabica Hills,$14,Single origin,Every two weeks,9
R0268,Nordic Roast,$24,House blend,Monthly,4
R0268,Arabica Hills,$19,House blend,Weekly,7
R0268,Nordic Roast,$24,Single origin,Every two weeks,5
R0268,Arabica Hills,$14,Single origin,Monthly,9
R0268,Arabica Hills,$14,House blend,Monthly,6
R0268,Casa Verde,$19,House blend,Monthly,5
R0268,Casa Verde,$14,House blend,Monthly,6
R0268,Arabica Hills,$19,Single origin,Monthly,6
R0268,Casa Verde,$19,Single origin,Every two weeks,7
R0268,Nordic Roast,$24,Single origin,Monthly,4
R0268,Casa Verde,$19,House blend,Every two weeks,5
R0268,Nordic Roast,$14,Single origin,Every two weeks,9
R0268,Arabica Hills,$19,Single origin,Every two weeks,6
R0269,Casa Verde,$24,Single origin,Weekly,6
R0269,Casa Verde,$19,House blend,Weekly,7
R0269,Arabica Hills,$19,Single origin,Weekly,9
R0269,Casa Verde,$14,House blend,Weekly,7
R0269,Casa Verde,$19,House blend,Monthly,6
R0269,Arabica Hills,$14,Single origin,Weekly,10
R0269,Arabica Hills,$19,Single origin,Monthly,9
R0269,Nordic Roast,$24,Single origin,Every two weeks,4
R0269,Arabica Hills,$24,House blend,Weekly,4
R0269,Nordic Roast,$14,Single origin,Every two weeks,8
R0269,Nordic Roast,$14,Single origin,Monthly,6
R0269,Arabica Hills,$24,Single origin,Monthly,5
R0269,Casa Verde,$24,House blend,Every two weeks,6
R0269,Nordic Roast,$19,Single origin,Monthly,8
R0270,Arabica Hills,$24,House blend,Weekly,3
R0270,Arabica Hills,$24,Single origin,Every two weeks,6
R0270,Casa Verde,$24,House blend,Monthly,4
R0270,Casa Verde,$14,House blend,Monthly,5
R0270,Nordic Roast,$19,House blend,Weekly,6
R0270,Arabica Hills,$24,Single origin,Weekly,5
R0270,Arabica Hills,$24,House blend,Every two weeks,7
R0270,Nordic Roast,$24,Single origin,Monthly,5
R0270,Casa Verde,$19,House blend,Monthly,5
R0270,Casa Verde,$24,Single origin,Weekly,6
R0270,Arabica Hills,$14,Single origin,Every two weeks,10
R0270,Casa Verde,$14,Single origin,Weekly,9
R0270,Casa Verde,$19,Single origin,Monthly,5
R0270,Nordic Roast,$14,Single origin,Weekly,7
R0271,Casa Verde,$14,Single origin,Every two weeks,8
R0271,Casa Verde,$19,Single origin,Weekly,5
R0271,Nordic Roast,$14,Single origin,Every two weeks,7
R0271,Casa Verde,$24,Single origin,Every two weeks,5
R0271,Arabica Hills,$24,House blend,Weekly,7
R0271,Nordic Roast,$19,House blend,Weekly,8
R0271,Arabica Hills,$14,House blend,Every two weeks,7
R0271,Nordic Roast,$19,Single origin,Every two weeks,7
R0271,Casa Verde,$14,House blend,Weekly,8
R0271,Casa Verde,$24,House blend,Every two weeks,5
R0271,Nordic Roast,$19,House blend,Monthly,6
R0271,Nordic Roast,$14,Single origin,Weekly,8
R0271,Casa Verde,$19,Single origin,Every two weeks,7
R0271,Casa Verde,$24,House blend,Weekly,6
R0272,Nordic Roast,$19,Single origin,Every two weeks,6
R0272,Casa Verde,$14,Single origin,Monthly,5
R0272,Arabica Hills,$24,Single origin,Every two weeks,6
R0272,Nordic Roast,$19,House blend,Every two weeks,6
R0272,Arabica Hills,$24,House blend,Monthly,5
R0272,Casa Verde,$24,House blend,Every two weeks,2
R0272,Casa Verde,$19,Single origin,Weekly,6
R0272,Nordic Roast,$14,Single origin,Monthly,6
R0272,Nordic Roast,$14,Single origin,Every two weeks,7
R0272,Arabica Hills,$14,Single origin,Monthly,5
R0272,Casa Verde,$24,House blend,Weekly,5
R0272,Casa Verde,$14,Single origin,Every two weeks,7
R0272,Casa Verde,$19,House blend,Weekly,7
R0272,Arabica Hills,$19,House blend,Weekly,10
R0273,Nordic Roast,$24,Single origin,Weekly,7
R0273,Casa Verde,$14,Single origin,Every two weeks,6
R0273,Arabica Hills,$19,Single origin,Every two weeks,7
R0273,Arabica Hills,$19,House blend,Monthly,4
R0273,Casa Verde,$14,House blend,Monthly,4
R0273,Casa Verde,$14,House blend,Weekly,7
R0273,Nordic Roast,$19,House blend,Weekly,8
R0273,Casa Verde,$19,House blend,Every two weeks,5
R0273,Arabica Hills,$19,Single origin,Monthly,6
R0273,Nordic Roast,$14,Single origin,Monthly,6
R0273,Nordic Roast,$24,Single origin,Every two weeks,4
R0273,Casa Verde,$19,Single origin,Weekly,8
R0273,Arabica Hills,$24,Single origin,Every two weeks,4
R0273,Nordic Roast,$14,House blend,Monthly,8
R0274,Nordic Roast,$14,House blend,Monthly,5
R0274,Arabica Hills,$19,Single origin,Every two weeks,7
R0274,Casa Verde,$14,House blend,Every two weeks,8
R0274,Arabica Hills,$24,House blend,Every two weeks,6
R0274,Arabica Hills,$19,House blend,Weekly,7
R0274,Casa Verde,$24,House blend,Weekly,5
R0274,Arabica Hills,$24,House blend,Weekly,6
R0274,Casa Verde,$14,Single origin,Every two weeks,7
R0274,Casa Verde,$14,Single origin,Monthly,3
R0274,Casa Verde,$24,Single origin,Every two weeks,4
R0274,Arabica Hills,$24,Single origin,Monthly,3
R0274,Nordic Roast,$14,Single origin,Every two weeks,9
R0274,Casa Verde,$24,House blend,Monthly,1
R0274,Casa Verde,$19,House blend,Weekly,6
R0275,Nordic Roast,$24,Single origin,Every two weeks,5
R0275,Nordic Roast,$14,Single origin,Monthly,7
R0275,Nordic Roast,$24,House blend,Every two weeks,5
R0275,Arabica Hills,$14,Single origin,Weekly,7
R0275,Casa Verde,$19,House blend,Monthly,3
R0275,Nordic Roast,$14,Single origin,Every two weeks,7
R0275,Arabica Hills,$14,House blend,Every two weeks,7
R0275,Nordic Roast,$24,Single origin,Weekly,3
R0275,Nordic Roast,$14,House blend,Every two weeks,8
R0275,Nordic Roast,$19,Single origin,Every two weeks,6
R0275,Casa Verde,$14,House blend,Every two weeks,6
R0275,Casa Verde,$19,House blend,Weekly,4
R0275,Arabica Hills,$14,Single origin,Every two weeks,7
R0275,Casa Verde,$14,House blend,Weekly,6
R0276,Nordic Roast,$14,Single origin,Weekly,9
R0276,Nordic Roast,$14,Single origin,Monthly,6
R0276,Nordic Roast,$24,House blend,Monthly,2
R0276,Arabica Hills,$19,Single origin,Weekly,8
R0276,Arabica Hills,$14,House blend,Weekly,9
R0276,Nordic Roast,$19,House blend,Monthly,4
R0276,Arabica Hills,$24,Single origin,Monthly,4
R0276,Casa Verde,$19,Single origin,Weekly,6
R0276,Casa Verde,$19,Single origin,Every two weeks,6
R0276,Casa Verde,$14,Single origin,Weekly,7
R0276,Nordic Roast,$19,Single origin,Weekly,7
R0276,Casa Verde,$14,House blend,Monthly,5
R0276,Casa Verde,$19,House blend,Weekly,7
R0276,Nordic Roast,$14,House blend,Weekly,7
R0277,Nordic Roast,$19,House blend,Every two weeks,7
R0277,Nordic Roast,$14,House blend,Monthly,7
R0277,Nordic Roast,$19,Single origin,Weekly,5
R0277,Nordic Roast,$24,House blend,Monthly,4
R0277,Casa Verde,$14,Single origin,Every two weeks,7
R0277,Casa Verde,$19,House blend,Monthly,2
R0277,Casa Verde,$24,House blend,Weekly,6
R0277,Arabica Hills,$14,House blend,Monthly,8
R0277,Arabica Hills,$24,House blend,Monthly,3
R0277,Nordic Roast,$24,Single origin,Monthly,4
R0277,Nordic Roast,$24,House blend,Weekly,5
R0277,Nordic Roast,$24,Single origin,Every two weeks,6
R0277,Nordic Roast,$14,House blend,Weekly,7
R0277,Casa Verde,$19,Single origin,Weekly,6
R0278,Casa Verde,$14,Single origin,Every two weeks,7
R0278,Arabica Hills,$19,House blend,Every two weeks,6
R0278,Arabica Hills,$24,Single origin,Every two weeks,5
R0278,Arabica Hills,$24,Single origin,Weekly,6
R0278,Nordic Roast,$24,House blend,Weekly,4
R0278,Nordic Roast,$24,Single origin,Monthly,3
R0278,Casa Verde,$19,House blend,Weekly,6
R0278,Nordic Roast,$14,House blend,Monthly,5
R0278,Casa Verde,$19,House blend,Monthly,4
R0278,Nordic Roast,$14,Single origin,Every two weeks,9
R0278,Nordic Roast,$19,House blend,Every two weeks,5
R0278,Arabica Hills,$19,Single origin,Weekly,6
R0278,Casa Verde,$19,Single origin,Monthly,7
R0278,Arabica Hills,$24,House blend,Weekly,2
R0279,Nordic Roast,$19,House blend,Weekly,5
R0279,Nordic Roast,$19,House blend,Every two weeks,5
R0279,Nordic Roast,$24,House blend,Monthly,3
R0279,Casa Verde,$19,House blend,Weekly,6
R0279,Arabica Hills,$24,House blend,Every two weeks,4
R0279,Arabica Hills,$14,House blend,Every two weeks,10
R0279,Arabica Hills,$14,House blend,Monthly,7
R0279,Casa Verde,$19,House blend,Every two weeks,6
R0279,Casa Verde,$24,Single origin,Weekly,7
R0279,Nordic Roast,$14,House blend,Every two weeks,8
R0279,Nordic Roast,$14,House blend,Weekly,8
R0279,Casa Verde,$14,Single origin,Weekly,10
R0279,Nordic Roast,$19,Single origin,Weekly,7
R0279,Arabica Hills,$24,Single origin,Weekly,7
R0280,Nordic Roast,$14,Single origin,Monthly,7
R0280,Nordic Roast,$19,House blend,Weekly,5
R0280,Arabica Hills,$19,Single origin,Weekly,9
R0280,Nordic Roast,$24,House blend,Weekly,5
R0280,Nordic Roast,$24,Single origin,Every two weeks,4
R0280,Nordic Roast,$24,House blend,Monthly,4
R0280,Casa Verde,$19,Single origin,Monthly,4
R0280,Arabica Hills,$24,House blend,Weekly,4
R0280,Arabica Hills,$14,Single origin,Weekly,8
R0280,Arabica Hills,$19,Single origin,Monthly,7
R0280,Nordic Roast,$14,House blend,Monthly,5
R0280,Casa Verde,$19,House blend,Weekly,3
R0280,Arabica Hills,$24,House blend,Every two weeks,4
R0280,Arabica Hills,$14,Single origin,Monthly,7
R0281,Arabica Hills,$14,Single origin,Weekly,8
R0281,Nordic Roast,$14,House blend,Every two weeks,7
R0281,Nordic Roast,$19,Single origin,Monthly,4
R0281,Nordic Roast,$19,House blend,Weekly,7
R0281,Casa Verde,$14,Single origin,Weekly,6
R0281,Nordic Roast,$19,Single origin,Every two weeks,6
R0281,Nordic Roast,$24,House blend,Weekly,6
R0281,Nordic Roast,$24,House blend,Every two weeks,5
R0281,Casa Verde,$24,Single origin,Monthly,2
R0281,Arabica Hills,$19,House blend,Weekly,8
R0281,Casa Verde,$14,Single origin,Every two weeks,6
R0281,Casa Verde,$19,House blend,Monthly,3
R0281,Casa Verde,$19,Single origin,Every two weeks,4
R0281,Casa Verde,$24,House blend,Weekly,3
R0282,Arabica Hills,$24,Single origin,Every two weeks,7
R0282,Arabica Hills,$24,House blend,Weekly,6
R0282,Nordic Roast,$14,House blend,Monthly,4
R0282,Casa Verde,$24,Single origin,Weekly,6
R0282,Arabica Hills,$19,House blend,Weekly,6
R0282,Arabica Hills,$19,Single origin,Weekly,6
R0282,Casa Verde,$14,House blend,Monthly,4
R0282,Arabica Hills,$19,Single origin,Every two weeks,7
R0282,Arabica Hills,$14,Single origin,Weekly,8
R0282,Nordic Roast,$14,Single origin,Weekly,7
R0282,Casa Verde,$24,House blend,Every two weeks,3
R0282,Nordic Roast,$24,Single origin,Monthly,3
R0282,Nordic Roast,$24,House blend,Monthly,2
R0282,Nordic Roast,$14,Single origin,Monthly,5
R0283,Nordic Roast,$24,Single origin,Monthly,5
R0283,Casa Verde,$19,Single origin,Every two weeks,6
R0283,Casa Verde,$24,Single origin,Every two weeks,4
R0283,Casa Verde,$14,Single origin,Monthly,5
R0283,Arabica Hills,$24,House blend,Every two weeks,3
R0283,Casa Verde,$19,House blend,Weekly,3
R0283,Nordic Roast,$14,House blend,Every two weeks,6
R0283,Nordic Roast,$19,Single origin,Every two weeks,4
R0283,Nordic Roast,$19,Single origin,Monthly,5
R0283,Arabica Hills,$19,Single origin,Weekly,5
R0283,Arabica Hills,$19,Single origin,Monthly,4
R0283,Casa Verde,$19,House blend,Every two weeks,5
R0283,Nordic Roast,$19,House blend,Monthly,5
R0283,Nordic Roast,$24,House blend,Monthly,2
R0284,Casa Verde,$19,Single origin,Monthly,5
R0284,Casa Verde,$24,Single origin,Every two weeks,5
R0284,Nordic Roast,$19,House blend,Weekly,7
R0284,Nordic Roast,$24,Single origin,Monthly,4
R0284,Arabica Hills,$19,Single origin,Every two weeks,6
R0284,Nordic Roast,$14,Single origin,Weekly,10
R0284,Arabica Hills,$24,House blend,Monthly,2
R0284,Arabica Hills,$14,Single origin,Monthly,7
R0284,Casa Verde,$19,House blend,Monthly,5
R0284,Casa Verde,$14,House blend,Monthly,5
R0284,Nordic Roast,$19,Single origin,Monthly,7
R0284,Nordic Roast,$24,House blend,Monthly,4
R0284,Nordic Roast,$19,House blend,Monthly,5
R0284,Arabica Hills,$24,Single origin,Weekly,5
R0285,Arabica Hills,$19,House blend,Weekly,7
R0285,Casa Verde,$19,House blend,Weekly,5
R0285,Casa Verde,$19,Single origin,Every two weeks,8
R0285,Arabica Hills,$24,House blend,Weekly,5
R0285,Casa Verde,$14,Single origin,Weekly,8
R0285,Nordic Roast,$24,Single origin,Weekly,5
R0285,Casa Verde,$24,Single origin,Monthly,4
R0285,Nordic Roast,$14,House blend,Monthly,4
R0285,Nordic Roast,$14,House blend,Every two weeks,3
R0285,Nordic Roast,$19,House blend,Every two weeks,2
R0285,Nordic Roast,$14,Single origin,Every two weeks,7
R0285,Casa Verde,$14,House blend,Monthly,4
R0285,Casa Verde,$24,House blend,Weekly,1
R0285,Nordic Roast,$24,Single origin,Every two weeks,2
R0286,Nordic Roast,$14,House blend,Every two weeks,9
R0286,Casa Verde,$19,House blend,Monthly,3
R0286,Casa Verde,$24,House blend,Monthly,1
R0286,Casa Verde,$14,Single origin,Monthly,4
R0286,Arabica Hills,$24,House blend,Every two weeks,7
R0286,Arabica Hills,$14,House blend,Weekly,9
R0286,Casa Verde,$24,Single origin,Monthly,2
R0286,Arabica Hills,$19,Single origin,Every two weeks,7
R0286,Nordic Roast,$24,Single origin,Monthly,3
R0286,Casa Verde,$24,House blend,Every two weeks,6
R0286,Casa Verde,$19,House blend,Every two weeks,4
R0286,Nordic Roast,$19,Single origin,Every two weeks,7
R0286,Arabica Hills,$14,House blend,Every two weeks,9
R0286,Casa Verde,$19,House blend,Weekly,4
R0287,Casa Verde,$24,Single origin,Weekly,4
R0287,Arabica Hills,$14,Single origin,Weekly,8
R0287,Arabica Hills,$24,Single origin,Weekly,6
R0287,Casa Verde,$14,House blend,Monthly,6
R0287,Arabica Hills,$14,House blend,Every two weeks,7
R0287,Nordic Roast,$19,House blend,Monthly,5
R0287,Nordic Roast,$24,Single origin,Monthly,4
R0287,Casa Verde,$19,House blend,Monthly,6
R0287,Nordic Roast,$19,Single origin,Monthly,5
R0287,Nordic Roast,$14,House blend,Every two weeks,6
R0287,Casa Verde,$24,House blend,Monthly,5
R0287,Nordic Roast,$24,Single origin,Weekly,8
R0287,Arabica Hills,$19,Single origin,Monthly,6
R0287,Arabica Hills,$14,House blend,Weekly,8
R0288,Casa Verde,$24,House blend,Monthly,1
R0288,Nordic Roast,$19,Single origin,Every two weeks,8
R0288,Nordic Roast,$24,Single origin,Monthly,4
R0288,Casa Verde,$24,Single origin,Every two weeks,5
R0288,Nordic Roast,$24,Single origin,Every two weeks,6
R0288,Nordic Roast,$14,Single origin,Every two weeks,10
R0288,Arabica Hills,$14,Single origin,Weekly,10
R0288,Arabica Hills,$24,House blend,Monthly,5
R0288,Arabica Hills,$19,Single origin,Weekly,10
R0288,Casa Verde,$19,Single origin,Every two weeks,7
R0288,Arabica Hills,$14,Single origin,Monthly,8
R0288,Nordic Roast,$14,House blend,Every two weeks,9
R0288,Arabica Hills,$14,House blend,Weekly,10
R0288,Arabica Hills,$24,Single origin,Weekly,7
R0289,Casa Verde,$14,Single origin,Weekly,7
R0289,Casa Verde,$19,House blend,Every two weeks,6
R0289,Nordic Roast,$19,House blend,Weekly,5
R0289,Casa Verde,$24,Single origin,Every two weeks,2
R0289,Nordic Roast,$14,House blend,Weekly,9
R0289,Nordic Roast,$19,House blend,Every two weeks,5
R0289,Arabica Hills,$24,House blend,Every two weeks,6
R0289,Arabica Hills,$19,Single origin,Monthly,6
R0289,Arabica Hills,$24,House blend,Monthly,3
R0289,Arabica Hills,$19,House blend,Weekly,6
R0289,Arabica Hills,$14,House blend,Every two weeks,9
R0289,Nordic Roast,$14,House blend,Every two weeks,9
R0289,Nordic Roast,$14,Single origin,Every two weeks,10
R0289,Casa Verde,$14,Single origin,Every two weeks,7
R0290,Casa Verde,$19,Single origin,Weekly,6
R0290,Nordic Roast,$19,House blend,Weekly,6
R0290,Nordic Roast,$14,House blend,Weekly,7
R0290,Arabica Hills,$19,House blend,Every two weeks,6
R0290,Arabica Hills,$24,House blend,Weekly,7
R0290,Arabica Hills,$24,House blend,Monthly,4
R0290,Arabica Hills,$19,Single origin,Monthly,5
R0290,Arabica Hills,$14,House blend,Weekly,9
R0290,Arabica Hills,$24,Single origin,Weekly,6
R0290,Casa Verde,$14,House blend,Every two weeks,7
R0290,Casa Verde,$14,Single origin,Every two weeks,6
R0290,Casa Verde,$24,Single origin,Weekly,4
R0290,Nordic Roast,$24,House blend,Every two weeks,4
R0290,Arabica Hills,$14,House blend,Monthly,6
R0291,Casa Verde,$24,House blend,Weekly,4
R0291,Arabica Hills,$24,House blend,Weekly,5
R0291,Casa Verde,$19,House blend,Every two weeks,3
R0291,Casa Verde,$19,House blend,Monthly,3
R0291,Arabica Hills,$19,House blend,Every two weeks,4
R0291,Casa Verde,$14,House blend,Every two weeks,7
R0291,Arabica Hills,$19,Single origin,Monthly,5
R0291,Nordic Roast,$19,House blend,Every two weeks,3
R0291,Arabica Hills,$14,Single origin,Weekly,10
R0291,Nordic Roast,$24,Single origin,Every two weeks,3
R0291,Nordic Roast,$14,House blend,Weekly,7
R0291,Arabica Hills,$14,Single origin,Monthly,10
R0291,Nordic Roast,$24,House blend,Every two weeks,2
R0291,Casa Verde,$24,Single origin,Monthly,4
R0292,Nordic Roast,$24,Single origin,Every two weeks,6
R0292,Casa Verde,$24,House blend,Monthly,4
R0292,Casa Verde,$14,House blend,Weekly,6
R0292,Arabica Hills,$24,House blend,Every two weeks,5
R0292,Nordic Roast,$19,Single origin,Monthly,6
R0292,Arabica Hills,$24,Single origin,Weekly,4
R0292,Arabica Hills,$14,Single origin,Every two weeks,8
R0292,Arabica Hills,$19,House blend,Monthly,5
R0292,Casa Verde,$24,Single origin,Weekly,5
R0292,Arabica Hills,$19,House blend,Weekly,7
R0292,Casa Verde,$24,Single origin,Every two weeks,5
R0292,Arabica Hills,$24,Single origin,Every two weeks,6
R0292,Nordic Roast,$14,House blend,Monthly,7
R0292,Nordic Roast,$19,Single origin,Every two weeks,6
R0293,Arabica Hills,$19,House blend,Weekly,8
R0293,Arabica Hills,$24,House blend,Monthly,2
R0293,Nordic Roast,$19,Single origin,Monthly,8
R0293,Arabica Hills,$19,House blend,Monthly,5
R0293,Arabica Hills,$14,House blend,Every two weeks,7
R0293,Casa Verde,$24,House blend,Monthly,1
R0293,Nordic Roast,$14,House blend,Every two weeks,5
R0293,Casa Verde,$14,House blend,Every two weeks,7
R0293,Casa Verde,$24,Single origin,Monthly,4
R0293,Arabica Hills,$14,House blend,Monthly,7
R0293,Nordic Roast,$19,Single origin,Every two weeks,6
R0293,Nordic Roast,$24,House blend,Every two weeks,4
R0293,Nordic Roast,$19,House blend,Every two weeks,7
R0293,Casa Verde,$14,Single origin,Monthly,6
R0294,Nordic Roast,$24,House blend,Every two weeks,5
R0294,Arabica Hills,$19,Single origin,Weekly,7
R0294,Nordic Roast,$14,House blend,Weekly,7
R0294,Arabica Hills,$19,House blend,Monthly,4
R0294,Casa Verde,$19,Single origin,Every two weeks,5
R0294,Casa Verde,$24,Single origin,Monthly,1
R0294,Nordic Roast,$14,Single origin,Every two weeks,8
R0294,Casa Verde,$19,House blend,Monthly,3
R0294,Nordic Roast,$24,House blend,Monthly,2
R0294,Nordic Roast,$19,Single origin,Weekly,7
R0294,Nordic Roast,$14,Single origin,Monthly,7
R0294,Casa Verde,$24,House blend,Monthly,1
